productId,name,brand,category,price,quantity
20877,LG Air Fryer 203,LG,Home Appliances,5490.7,41
20878,HP Air Fryer 605,HP,Home Appliances,12293.26,36
20879,Adidas TV 192,Adidas,Electronics,16800.85,50
20880,LG Power Bank 105,LG,Accessories,9296.36,181
20881,Sony Jeans 990,Sony,Fashion,1067.41,23
20882,Logitech Couch 230,Logitech,Furniture,24661.35,103
20883,Samsung Fridge 255,Samsung,Home Appliances,23845.33,164
20884,Dell Smartphone 223,Dell,Electronics,5846.42,114
20885,Sony Office Chair 848,Sony,Furniture,1291.98,42
20886,Dell Fridge 509,Dell,Home Appliances,15444.24,83
20887,Logitech Desk 104,Logitech,Furniture,16336.25,169
20888,Dell Smartphone 551,Dell,Electronics,3257.48,196
20889,Sony Desk 251,Sony,Furniture,5347.29,20
20890,HP Washing Machine 505,HP,Home Appliances,19498.18,134
20891,JBL Laptop 429,JBL,Electronics,13018.96,136
20892,HP TV 918,HP,Electronics,18121.84,154
20893,Dell Desk 352,Dell,Furniture,22461.39,108
20894,Logitech Mouse 525,Logitech,Accessories,21866.11,58
20895,Defy Mouse 676,Defy,Accessories,24322.01,164
20896,Defy Fridge 950,Defy,Home Appliances,14008.73,2
20897,Sony Fridge 330,Sony,Home Appliances,20914.39,90
20898,Logitech Microwave 955,Logitech,Home Appliances,4613.42,12
20899,Adidas T-Shirt 156,Adidas,Fashion,5779.62,200
20900,Logitech Laptop 252,Logitech,Electronics,4298.49,159
20901,Apple T-Shirt 372,Apple,Fashion,24619.82,68
20902,Philips Desk 361,Philips,Furniture,1680.44,178
20903,HP Microwave 526,HP,Home Appliances,23251.28,143
20904,Adidas Smartphone 782,Adidas,Electronics,18704.43,88
20905,Apple Office Chair 788,Apple,Furniture,2388.68,179
20906,Adidas Microwave 133,Adidas,Home Appliances,8982.99,63
20907,Samsung Headphones 520,Samsung,Electronics,19599.4,32
20908,LG Office Chair 406,LG,Furniture,20856.53,178
20909,Apple Headphones 597,Apple,Electronics,2684.34,176
20910,Samsung Couch 588,Samsung,Furniture,22962.19,174
20911,Logitech T-Shirt 704,Logitech,Fashion,4122.56,38
20912,Adidas Microwave 580,Adidas,Home Appliances,1489.99,12
20913,Samsung Fridge 964,Samsung,Home Appliances,21453.19,129
20914,LG Washing Machine 508,LG,Home Appliances,3114.71,45
20915,Logitech Jeans 956,Logitech,Fashion,17989.05,20
20916,LG Tablet 280,LG,Electronics,2844.94,200
20917,Dell Couch 948,Dell,Furniture,14347.71,200
20918,JBL Charger 616,JBL,Accessories,16462.94,166
20919,Logitech Backpack 160,Logitech,Fashion,11746.24,60
20920,LG Headphones 380,LG,Electronics,4277.96,174
20921,Sony Couch 583,Sony,Furniture,12965.29,25
20922,HP Backpack 703,HP,Fashion,2171.03,124
20923,Sony Microwave 782,Sony,Home Appliances,13928.97,74
20924,Logitech Mouse 651,Logitech,Accessories,3534.27,29
20925,Defy Power Bank 648,Defy,Accessories,22022.55,41
20926,LG Washing Machine 996,LG,Home Appliances,20546.29,160
20927,Sony Power Bank 891,Sony,Accessories,20930.85,200
20928,JBL Mouse 629,JBL,Accessories,10579.91,31
20929,Apple Laptop 650,Apple,Electronics,13625.22,59
20930,Logitech Kettle 736,Logitech,Home Appliances,16444.64,166
20931,Sony Laptop 570,Sony,Electronics,18658.78,82
20932,Defy Jeans 629,Defy,Fashion,328.28,81
20933,Sony Desk 275,Sony,Furniture,2161.04,156
20934,Philips Air Fryer 322,Philips,Home Appliances,8439.7,193
20935,Dell Jacket 948,Dell,Fashion,9085.96,140
20936,Nike Office Chair 260,Nike,Furniture,16707.73,75
20937,Philips Office Chair 447,Philips,Furniture,22863.24,142
20938,LG Microwave 714,LG,Home Appliances,9468.45,124
20939,Dell Tablet 154,Dell,Electronics,8801.35,29
20940,JBL Charger 570,JBL,Accessories,9928.35,42
20941,Philips Keyboard 182,Philips,Accessories,20083.64,110
20942,HP Tablet 189,HP,Electronics,13719.45,86
20943,Defy Sneakers 905,Defy,Fashion,20091.69,28
20944,HP Keyboard 592,HP,Accessories,12263.03,72
20945,Adidas Backpack 855,Adidas,Fashion,7595.29,71
20946,Dell Mouse 922,Dell,Accessories,6044.88,41
20947,Philips Smartphone 832,Philips,Electronics,3623.4,174
20948,JBL Desk 703,JBL,Furniture,9173.74,76
20949,Logitech Office Chair 707,Logitech,Furniture,2387.36,114
20950,Samsung Keyboard 453,Samsung,Accessories,16095.91,200
20951,Nike Backpack 100,Nike,Fashion,13942.14,1
20952,Philips Tablet 447,Philips,Electronics,16037.49,136
20953,Nike Kettle 824,Nike,Home Appliances,6170.79,34
20954,HP Charger 703,HP,Accessories,2719.45,34
20955,Nike T-Shirt 511,Nike,Fashion,10385.78,170
20956,Adidas Desk 749,Adidas,Furniture,20377.52,73
20957,Sony Air Fryer 906,Sony,Home Appliances,7452.6,116
20958,JBL Sneakers 739,JBL,Fashion,12919.3,103
20959,Philips Laptop 400,Philips,Electronics,18713.02,178
20960,Adidas Mouse 334,Adidas,Accessories,430.11,65
20961,JBL Power Bank 659,JBL,Accessories,2859.06,74
20962,Adidas Mouse 947,Adidas,Accessories,14219.04,31
20963,Samsung Air Fryer 648,Samsung,Home Appliances,12725.23,17
20964,Samsung Kettle 233,Samsung,Home Appliances,15316.7,185
20965,Defy Office Chair 482,Defy,Furniture,22068.98,38
20966,Dell Washing Machine 409,Dell,Home Appliances,3710.83,119
20967,Philips Smartphone 442,Philips,Electronics,3990.55,4
20968,Apple Air Fryer 494,Apple,Home Appliances,20847.51,141
20969,Defy Headphones 423,Defy,Electronics,16972.02,185
20970,JBL T-Shirt 837,JBL,Fashion,7580.45,138
20971,Samsung Couch 700,Samsung,Furniture,13460.3,166
20972,Defy T-Shirt 964,Defy,Fashion,3398.39,147
20973,Apple Desk 511,Apple,Furniture,2712.16,130
20974,JBL T-Shirt 342,JBL,Fashion,17180.64,79
20975,Philips Office Chair 892,Philips,Furniture,23506.39,71
20976,Adidas Charger 118,Adidas,Accessories,495.43,144
20977,HP Couch 188,HP,Furniture,12851.16,33
20978,HP Office Chair 996,HP,Furniture,17776.12,52
20979,Samsung Fridge 456,Samsung,Home Appliances,6987.81,134
20980,Samsung Sneakers 224,Samsung,Fashion,3082.59,52
20981,Sony Keyboard 886,Sony,Accessories,9836.91,68
20982,Dell Kettle 377,Dell,Home Appliances,24543.65,31
20983,LG Office Chair 178,LG,Furniture,19740.87,22
20984,Logitech Jacket 141,Logitech,Fashion,18243.02,118
20985,LG Laptop 254,LG,Electronics,17766.76,11
20986,JBL Backpack 302,JBL,Fashion,5993.9,129
20987,HP Sneakers 364,HP,Fashion,1446.06,55
20988,Dell Backpack 900,Dell,Fashion,355.9,113
20989,Defy Tablet 498,Defy,Electronics,15131.18,122
20990,Apple Desk 539,Apple,Furniture,5695.48,89
20991,Samsung Charger 306,Samsung,Accessories,3676.18,36
20992,Sony Charger 170,Sony,Accessories,1412.72,174
20993,LG Jeans 939,LG,Fashion,5087.03,63
20994,HP Fridge 143,HP,Home Appliances,19854.37,97
20995,HP T-Shirt 873,HP,Fashion,16408.71,117
20996,Philips Laptop 711,Philips,Electronics,15363.13,190
20997,LG Mouse 679,LG,Accessories,5294.84,60
20998,Sony Microwave 826,Sony,Home Appliances,8159.44,30
20999,JBL Kettle 293,JBL,Home Appliances,12223.8,70
21000,Sony Charger 859,Sony,Accessories,3617.67,189
21001,HP Tablet 462,HP,Electronics,21574.34,99
21002,JBL Laptop 615,JBL,Electronics,3281.75,76
21003,HP Jeans 122,HP,Fashion,13514.52,85
21004,Nike Keyboard 814,Nike,Accessories,1677.64,33
21005,Samsung Backpack 918,Samsung,Fashion,11314.21,111
21006,Samsung TV 971,Samsung,Electronics,13305.87,74
21007,JBL Smartphone 508,JBL,Electronics,23856.92,140
21008,Philips Tablet 163,Philips,Electronics,17814.92,141
21009,Apple Laptop 391,Apple,Electronics,12863.9,186
21010,Philips Power Bank 847,Philips,Accessories,12164.7,93
21011,Adidas Air Fryer 222,Adidas,Home Appliances,5395.52,87
21012,Apple Washing Machine 858,Apple,Home Appliances,16867.33,102
21013,HP TV 190,HP,Electronics,4654.84,164
21014,Philips Microwave 207,Philips,Home Appliances,17705.62,88
21015,Logitech Laptop 896,Logitech,Electronics,20050.47,26
21016,Nike Tablet 471,Nike,Electronics,3327.1,114
21017,LG TV 918,LG,Electronics,14837.99,62
21018,LG Laptop 162,LG,Electronics,6975.26,160
21019,Logitech Charger 655,Logitech,Accessories,5913.34,125
21020,LG Desk 157,LG,Furniture,8420.85,184
21021,Apple Jacket 996,Apple,Fashion,12374.0,95
21022,Sony Air Fryer 377,Sony,Home Appliances,23510.22,133
21023,Nike Power Bank 564,Nike,Accessories,15321.59,171
21024,Philips Headphones 206,Philips,Electronics,24176.93,115
21025,Nike Tablet 744,Nike,Electronics,9069.48,44
21026,HP Laptop 224,HP,Electronics,4658.27,4
21027,HP Air Fryer 529,HP,Home Appliances,5908.41,72
21028,Dell Jacket 315,Dell,Fashion,1610.01,8
21029,LG Microwave 191,LG,Home Appliances,19192.13,63
21030,Adidas Keyboard 588,Adidas,Accessories,20091.17,8
21031,Defy Charger 312,Defy,Accessories,15427.52,39
21032,LG Desk 760,LG,Furniture,1132.6,69
21033,Nike Kettle 920,Nike,Home Appliances,22816.76,111
21034,Samsung Kettle 671,Samsung,Home Appliances,24985.65,12
21035,Nike Charger 802,Nike,Accessories,2560.8,79
21036,Samsung TV 266,Samsung,Electronics,3281.75,52
21037,JBL Tablet 310,JBL,Electronics,3055.3,120
21038,Adidas Headphones 296,Adidas,Electronics,14807.8,199
21039,Sony Office Chair 257,Sony,Furniture,8295.69,136
21040,Samsung TV 272,Samsung,Electronics,8272.87,113
21041,JBL Headphones 828,JBL,Electronics,20359.48,194
21042,Logitech Kettle 946,Logitech,Home Appliances,17172.15,13
21043,Logitech Headphones 758,Logitech,Electronics,6835.64,43
21044,Adidas Jacket 646,Adidas,Fashion,4296.89,174
21045,Philips Smartphone 780,Philips,Electronics,8599.28,97
21046,Adidas Smartphone 260,Adidas,Electronics,8321.45,133
21047,Sony Couch 846,Sony,Furniture,24980.09,114
21048,JBL Fridge 653,JBL,Home Appliances,16991.08,21
21049,Nike Smartphone 247,Nike,Electronics,21782.6,31
21050,Defy TV 546,Defy,Electronics,9174.55,152
21051,HP Washing Machine 180,HP,Home Appliances,22706.81,72
21052,Philips Headphones 816,Philips,Electronics,14850.91,101
21053,Sony Bed Frame 565,Sony,Furniture,17691.88,31
21054,Sony Keyboard 730,Sony,Accessories,10933.89,102
21055,Dell Desk 730,Dell,Furniture,7106.15,97
21056,Philips Washing Machine 362,Philips,Home Appliances,12015.6,141
21057,LG Microwave 338,LG,Home Appliances,6747.53,190
21058,Samsung Headphones 838,Samsung,Electronics,20276.04,190
21059,Defy Office Chair 950,Defy,Furniture,23544.65,49
21060,Philips Jeans 173,Philips,Fashion,22342.2,181
21061,Sony Jeans 771,Sony,Fashion,23608.37,4
21062,LG Power Bank 748,LG,Accessories,19469.99,192
21063,Logitech Jacket 635,Logitech,Fashion,17522.71,123
21064,Adidas Jeans 674,Adidas,Fashion,22869.47,88
21065,Adidas Laptop 567,Adidas,Electronics,6234.84,10
21066,JBL Office Chair 923,JBL,Furniture,11551.33,130
21067,Defy Washing Machine 814,Defy,Home Appliances,2453.18,77
21068,Apple Sneakers 207,Apple,Fashion,2781.1,174
21069,Apple Desk 832,Apple,Furniture,24818.84,143
21070,Nike Fridge 938,Nike,Home Appliances,18555.23,110
21071,Logitech Air Fryer 885,Logitech,Home Appliances,11392.23,79
21072,LG Smartphone 539,LG,Electronics,6515.88,12
21073,Sony Microwave 853,Sony,Home Appliances,8847.64,84
21074,Philips Power Bank 948,Philips,Accessories,19744.9,82
21075,Logitech Air Fryer 684,Logitech,Home Appliances,16170.9,145
21076,Philips Backpack 624,Philips,Fashion,2798.45,131
21077,Defy Headphones 696,Defy,Electronics,20428.22,104
21078,Sony TV 195,Sony,Electronics,20780.22,87
21079,Philips Tablet 885,Philips,Electronics,16515.59,62
21080,Apple Mouse 236,Apple,Accessories,8066.89,174
21081,Philips Jeans 877,Philips,Fashion,13079.36,10
21082,Samsung Keyboard 592,Samsung,Accessories,17880.62,142
21083,Adidas Bed Frame 661,Adidas,Furniture,13713.61,24
21084,Dell Smartphone 757,Dell,Electronics,14698.03,80
21085,JBL Couch 438,JBL,Furniture,3373.45,105
21086,Sony Fridge 226,Sony,Home Appliances,19665.17,110
21087,Logitech Kettle 186,Logitech,Home Appliances,3959.86,92
21088,JBL Power Bank 600,JBL,Accessories,3712.39,56
21089,HP Kettle 166,HP,Home Appliances,8940.19,122
21090,Sony Desk 179,Sony,Furniture,1684.97,183
21091,Nike Headphones 451,Nike,Electronics,7362.09,75
21092,LG Couch 352,LG,Furniture,18056.4,26
21093,Nike Desk 578,Nike,Furniture,18020.98,13
21094,HP Jacket 667,HP,Fashion,4314.01,103
21095,Apple Sneakers 272,Apple,Fashion,8461.56,119
21096,Dell Desk 446,Dell,Furniture,3963.34,192
21097,Philips Headphones 340,Philips,Electronics,21135.2,187
21098,JBL T-Shirt 456,JBL,Fashion,6460.99,8
21099,Dell Laptop 170,Dell,Electronics,20624.31,60
21100,Samsung Smartphone 820,Samsung,Electronics,16691.83,141
21101,Logitech Keyboard 565,Logitech,Accessories,23288.29,49
21102,Philips Air Fryer 413,Philips,Home Appliances,9629.95,27
21103,Sony Jeans 927,Sony,Fashion,23976.15,40
21104,Apple Kettle 442,Apple,Home Appliances,21274.27,62
21105,Sony T-Shirt 489,Sony,Fashion,20238.25,33
21106,Samsung Jeans 660,Samsung,Fashion,13469.97,10
21107,Sony Bed Frame 896,Sony,Furniture,14301.82,12
21108,Adidas Mouse 445,Adidas,Accessories,14330.3,10
21109,Samsung Fridge 704,Samsung,Home Appliances,6475.58,143
21110,Defy Backpack 875,Defy,Fashion,19084.79,87
21111,LG Air Fryer 271,LG,Home Appliances,13148.25,107
21112,Nike TV 591,Nike,Electronics,4743.32,140
21113,Philips Washing Machine 350,Philips,Home Appliances,11943.91,94
21114,Logitech TV 707,Logitech,Electronics,21931.99,64
21115,LG Couch 511,LG,Furniture,11261.99,188
21116,Nike Microwave 313,Nike,Home Appliances,8068.97,113
21117,LG Kettle 317,LG,Home Appliances,10987.94,167
21118,Sony Jacket 803,Sony,Fashion,4121.55,23
21119,Adidas Charger 246,Adidas,Accessories,1018.01,110
21120,Sony Charger 488,Sony,Accessories,5245.22,137
21121,Adidas Laptop 972,Adidas,Electronics,3893.85,22
21122,Sony Keyboard 536,Sony,Accessories,2500.04,74
21123,Defy Couch 221,Defy,Furniture,16330.11,95
21124,Samsung Tablet 756,Samsung,Electronics,22470.73,22
21125,Sony Tablet 529,Sony,Electronics,20836.64,19
21126,HP Power Bank 652,HP,Accessories,6514.74,32
21127,Sony Microwave 196,Sony,Home Appliances,1957.98,114
21128,JBL Headphones 965,JBL,Electronics,18982.85,93
21129,Dell Air Fryer 122,Dell,Home Appliances,24198.42,136
21130,Samsung Backpack 639,Samsung,Fashion,13615.45,83
21131,Samsung Keyboard 998,Samsung,Accessories,19637.88,71
21132,Sony Kettle 624,Sony,Home Appliances,10486.8,142
21133,Logitech Tablet 340,Logitech,Electronics,18175.91,96
21134,Sony Desk 649,Sony,Furniture,7213.68,25
21135,Defy Couch 260,Defy,Furniture,21087.84,37
21136,HP Office Chair 812,HP,Furniture,14550.47,186
21137,Nike TV 899,Nike,Electronics,10894.71,56
21138,Dell T-Shirt 276,Dell,Fashion,5352.67,27
21139,Philips Couch 428,Philips,Furniture,11081.24,161
21140,Logitech Kettle 518,Logitech,Home Appliances,7532.69,94
21141,HP Backpack 106,HP,Fashion,19519.09,34
21142,Philips Keyboard 664,Philips,Accessories,20488.75,75
21143,Samsung Jeans 426,Samsung,Fashion,5369.39,144
21144,Samsung Mouse 421,Samsung,Accessories,6747.96,52
21145,HP Air Fryer 327,HP,Home Appliances,1483.48,188
21146,Adidas Fridge 556,Adidas,Home Appliances,9418.09,162
21147,JBL Charger 280,JBL,Accessories,9054.92,182
21148,Logitech Fridge 773,Logitech,Home Appliances,12855.57,166
21149,Philips Fridge 955,Philips,Home Appliances,24224.57,82
21150,JBL Jeans 115,JBL,Fashion,5623.33,147
21151,LG Fridge 613,LG,Home Appliances,10074.53,146
21152,HP Microwave 822,HP,Home Appliances,4737.69,45
21153,Defy Washing Machine 534,Defy,Home Appliances,23944.06,173
21154,JBL Jacket 677,JBL,Fashion,22435.05,83
21155,LG TV 577,LG,Electronics,14736.98,127
21156,Nike Power Bank 119,Nike,Accessories,6925.89,22
21157,Samsung Bed Frame 413,Samsung,Furniture,16450.52,142
21158,JBL Tablet 442,JBL,Electronics,9160.78,4
21159,LG T-Shirt 681,LG,Fashion,24661.74,183
21160,JBL Sneakers 153,JBL,Fashion,14165.21,141
21161,HP Tablet 782,HP,Electronics,15497.16,104
21162,Adidas T-Shirt 856,Adidas,Fashion,10378.22,191
21163,Logitech Keyboard 203,Logitech,Accessories,13647.06,123
21164,Sony Fridge 487,Sony,Home Appliances,9721.82,197
21165,Nike Air Fryer 729,Nike,Home Appliances,14573.55,119
21166,HP Jeans 750,HP,Fashion,19446.32,87
21167,Nike T-Shirt 679,Nike,Fashion,8297.87,109
21168,Adidas Air Fryer 368,Adidas,Home Appliances,2559.21,107
21169,JBL Desk 599,JBL,Furniture,6669.93,8
21170,Adidas Keyboard 274,Adidas,Accessories,16880.06,188
21171,Sony Desk 321,Sony,Furniture,3213.2,21
21172,Nike Power Bank 143,Nike,Accessories,19021.48,175
21173,Dell Kettle 270,Dell,Home Appliances,5219.27,48
21174,JBL Keyboard 635,JBL,Accessories,436.81,17
21175,Philips Bed Frame 182,Philips,Furniture,18160.2,35
21176,Samsung Mouse 406,Samsung,Accessories,14688.42,35
21177,HP Desk 420,HP,Furniture,21814.34,55
21178,HP Charger 738,HP,Accessories,23208.85,170
21179,Sony Bed Frame 988,Sony,Furniture,15021.36,160
21180,LG Washing Machine 812,LG,Home Appliances,10368.57,109
21181,Philips Power Bank 819,Philips,Accessories,15018.19,136
21182,Logitech Tablet 559,Logitech,Electronics,9302.55,151
21183,Dell Laptop 499,Dell,Electronics,5774.06,42
21184,Defy Couch 844,Defy,Furniture,2562.2,170
21185,JBL Washing Machine 910,JBL,Home Appliances,13852.95,24
21186,HP Fridge 523,HP,Home Appliances,14938.83,70
21187,Apple Fridge 430,Apple,Home Appliances,17844.14,163
21188,JBL Bed Frame 681,JBL,Furniture,21690.33,144
21189,LG Desk 365,LG,Furniture,5931.38,195
21190,Apple Laptop 325,Apple,Electronics,21373.31,36
21191,Logitech Washing Machine 467,Logitech,Home Appliances,17234.06,90
21192,Nike Microwave 790,Nike,Home Appliances,9253.03,49
21193,Defy TV 349,Defy,Electronics,926.83,157
21194,Samsung Power Bank 517,Samsung,Accessories,9268.4,61
21195,Sony Bed Frame 258,Sony,Furniture,509.65,98
21196,Logitech Jacket 653,Logitech,Fashion,15089.74,67
21197,Apple Sneakers 998,Apple,Fashion,23592.78,160
21198,JBL Office Chair 717,JBL,Furniture,16393.58,182
21199,HP Jacket 667,HP,Fashion,790.5,132
21200,Samsung Keyboard 938,Samsung,Accessories,8565.24,111
21201,Logitech Fridge 839,Logitech,Home Appliances,12054.68,129
21202,Adidas Laptop 196,Adidas,Electronics,3678.03,170
21203,LG TV 318,LG,Electronics,12969.69,41
21204,Adidas Laptop 498,Adidas,Electronics,679.4,107
21205,Philips Power Bank 275,Philips,Accessories,23653.89,162
21206,Nike Charger 322,Nike,Accessories,14690.78,124
21207,Dell T-Shirt 461,Dell,Fashion,19673.61,102
21208,Samsung Smartphone 130,Samsung,Electronics,2738.41,148
21209,JBL Desk 844,JBL,Furniture,18844.94,187
21210,Nike Sneakers 478,Nike,Fashion,4488.64,175
21211,Adidas Jacket 714,Adidas,Fashion,19740.89,14
21212,Sony Bed Frame 469,Sony,Furniture,8164.44,140
21213,Apple Mouse 897,Apple,Accessories,14658.54,69
21214,Adidas TV 825,Adidas,Electronics,4314.98,10
21215,Sony T-Shirt 787,Sony,Fashion,17148.12,188
21216,JBL Desk 348,JBL,Furniture,16072.21,109
21217,Samsung Charger 248,Samsung,Accessories,22315.58,24
21218,Logitech Microwave 333,Logitech,Home Appliances,2102.32,27
21219,LG Washing Machine 196,LG,Home Appliances,10385.1,119
21220,Logitech Power Bank 109,Logitech,Accessories,8030.81,121
21221,JBL Microwave 537,JBL,Home Appliances,12340.1,167
21222,LG Sneakers 149,LG,Fashion,14745.88,52
21223,Sony Washing Machine 878,Sony,Home Appliances,20207.21,133
21224,Defy Smartphone 380,Defy,Electronics,7935.76,1
21225,Defy T-Shirt 101,Defy,Fashion,17488.12,56
21226,Dell Headphones 962,Dell,Electronics,24114.18,20
21227,Adidas Kettle 394,Adidas,Home Appliances,13753.36,68
21228,LG Desk 526,LG,Furniture,21693.96,182
21229,HP Mouse 193,HP,Accessories,16343.64,91
21230,Samsung Mouse 748,Samsung,Accessories,24551.6,196
21231,Philips Keyboard 907,Philips,Accessories,20040.1,151
21232,LG Keyboard 911,LG,Accessories,2546.69,80
21233,LG Washing Machine 147,LG,Home Appliances,1586.65,132
21234,Nike Mouse 238,Nike,Accessories,15475.18,9
21235,LG Jeans 512,LG,Fashion,5654.41,108
21236,HP Headphones 520,HP,Electronics,3174.32,112
21237,Logitech TV 563,Logitech,Electronics,11292.54,162
21238,Adidas T-Shirt 888,Adidas,Fashion,13656.08,78
21239,Philips Headphones 210,Philips,Electronics,16631.24,189
21240,HP Desk 221,HP,Furniture,14303.98,103
21241,Samsung Power Bank 292,Samsung,Accessories,14123.02,146
21242,LG Desk 807,LG,Furniture,8535.42,20
21243,Nike Backpack 821,Nike,Fashion,17074.46,91
21244,Logitech Fridge 562,Logitech,Home Appliances,15009.12,59
21245,Samsung Office Chair 629,Samsung,Furniture,10397.08,198
21246,LG Office Chair 164,LG,Furniture,5009.33,37
21247,Samsung Smartphone 535,Samsung,Electronics,7276.55,145
21248,Dell Air Fryer 369,Dell,Home Appliances,13291.73,107
21249,LG Charger 133,LG,Accessories,17932.43,93
21250,Dell Charger 858,Dell,Accessories,24557.06,186
21251,Logitech Couch 878,Logitech,Furniture,16752.68,92
21252,HP Sneakers 641,HP,Fashion,17686.8,154
21253,JBL Charger 467,JBL,Accessories,9702.78,31
21254,Nike Couch 637,Nike,Furniture,1610.32,154
21255,Apple Mouse 332,Apple,Accessories,787.2,157
21256,Apple Power Bank 946,Apple,Accessories,11253.88,169
21257,Nike Bed Frame 296,Nike,Furniture,3864.74,24
21258,LG Sneakers 315,LG,Fashion,19254.65,98
21259,Apple Power Bank 667,Apple,Accessories,14220.48,134
21260,JBL Desk 503,JBL,Furniture,6314.37,28
21261,Logitech Bed Frame 579,Logitech,Furniture,17891.76,157
21262,JBL Power Bank 408,JBL,Accessories,19217.07,17
21263,Samsung Headphones 745,Samsung,Electronics,8432.4,26
21264,JBL Kettle 857,JBL,Home Appliances,4595.57,75
21265,Adidas Desk 104,Adidas,Furniture,6260.65,154
21266,Apple Laptop 146,Apple,Electronics,10540.36,182
21267,Philips Washing Machine 364,Philips,Home Appliances,6385.31,171
21268,Defy Bed Frame 960,Defy,Furniture,3511.05,4
21269,Dell Kettle 378,Dell,Home Appliances,21476.62,45
21270,Apple Mouse 989,Apple,Accessories,17666.04,39
21271,Logitech Jacket 554,Logitech,Fashion,21577.51,69
21272,Adidas Desk 562,Adidas,Furniture,19775.71,155
21273,LG Charger 217,LG,Accessories,15955.16,112
21274,LG TV 313,LG,Electronics,19268.23,180
21275,Nike Charger 127,Nike,Accessories,2652.91,125
21276,Philips TV 322,Philips,Electronics,23748.82,71
21277,Adidas Jeans 891,Adidas,Fashion,19326.7,45
21278,Sony Keyboard 419,Sony,Accessories,19832.55,51
21279,JBL Laptop 847,JBL,Electronics,5845.25,161
21280,Nike Couch 144,Nike,Furniture,10312.1,112
21281,Adidas Jacket 459,Adidas,Fashion,3394.36,162
21282,HP Couch 765,HP,Furniture,22927.57,183
21283,Dell T-Shirt 754,Dell,Fashion,6965.31,155
21284,Apple Smartphone 258,Apple,Electronics,8354.79,104
21285,Apple TV 812,Apple,Electronics,8092.17,113
21286,Defy Bed Frame 309,Defy,Furniture,12595.23,27
21287,Sony Office Chair 451,Sony,Furniture,12515.38,94
21288,Samsung T-Shirt 820,Samsung,Fashion,7408.19,98
21289,LG Jacket 467,LG,Fashion,18117.98,189
21290,Defy Washing Machine 189,Defy,Home Appliances,23692.03,89
21291,Adidas Office Chair 108,Adidas,Furniture,23277.98,10
21292,JBL Desk 433,JBL,Furniture,9723.03,157
21293,Dell Couch 440,Dell,Furniture,11152.46,7
21294,HP Keyboard 440,HP,Accessories,3200.78,124
21295,Dell Jeans 669,Dell,Fashion,15063.79,135
21296,Sony Headphones 287,Sony,Electronics,8394.59,198
21297,JBL TV 529,JBL,Electronics,7512.6,146
21298,Philips Jacket 775,Philips,Fashion,24194.23,46
21299,Nike Bed Frame 687,Nike,Furniture,19718.63,25
21300,Samsung Fridge 493,Samsung,Home Appliances,17128.73,182
21301,Nike Charger 468,Nike,Accessories,2776.31,110
21302,Apple Fridge 471,Apple,Home Appliances,17935.84,144
21303,Apple Kettle 861,Apple,Home Appliances,19699.92,43
21304,HP Office Chair 130,HP,Furniture,15635.13,99
21305,HP T-Shirt 803,HP,Fashion,10849.9,117
21306,LG Tablet 350,LG,Electronics,2524.55,55
21307,Defy Headphones 450,Defy,Electronics,7320.33,106
21308,JBL Laptop 936,JBL,Electronics,24822.46,24
21309,Sony Smartphone 447,Sony,Electronics,10356.54,114
21310,Adidas Mouse 131,Adidas,Accessories,2401.09,90
21311,JBL Sneakers 101,JBL,Fashion,12059.64,150
21312,Samsung Tablet 186,Samsung,Electronics,6438.31,145
21313,Sony Sneakers 562,Sony,Fashion,3923.84,35
21314,LG Jacket 975,LG,Fashion,6512.02,75
21315,Defy Bed Frame 459,Defy,Furniture,11293.09,9
21316,Samsung Jeans 994,Samsung,Fashion,12623.21,7
21317,LG Bed Frame 681,LG,Furniture,19142.08,49
21318,Nike Charger 236,Nike,Accessories,8822.88,195
21319,Philips Keyboard 225,Philips,Accessories,6696.07,113
21320,Dell T-Shirt 435,Dell,Fashion,3919.08,104
21321,Adidas Mouse 256,Adidas,Accessories,2063.04,162
21322,LG Couch 465,LG,Furniture,20242.04,143
21323,HP Backpack 680,HP,Fashion,7349.56,170
21324,Dell Power Bank 197,Dell,Accessories,2719.09,31
21325,Apple Laptop 901,Apple,Electronics,19107.46,181
21326,Philips Bed Frame 677,Philips,Furniture,876.62,133
21327,Adidas Bed Frame 198,Adidas,Furniture,17814.04,7
21328,LG Desk 805,LG,Furniture,375.61,53
21329,Dell Jacket 575,Dell,Fashion,702.75,79
21330,Logitech Tablet 262,Logitech,Electronics,2246.07,187
21331,LG Kettle 132,LG,Home Appliances,8937.56,180
21332,JBL Smartphone 284,JBL,Electronics,2118.26,200
21333,HP Microwave 905,HP,Home Appliances,19117.72,143
21334,Nike Washing Machine 787,Nike,Home Appliances,3676.68,43
21335,Adidas Backpack 423,Adidas,Fashion,9964.57,95
21336,Nike Jeans 277,Nike,Fashion,7835.04,127
21337,Apple Headphones 903,Apple,Electronics,22224.44,19
21338,Dell Microwave 953,Dell,Home Appliances,2818.45,193
21339,Apple Smartphone 694,Apple,Electronics,14528.2,4
21340,HP Sneakers 183,HP,Fashion,13944.89,72
21341,Philips Jacket 585,Philips,Fashion,5585.8,79
21342,Logitech Sneakers 256,Logitech,Fashion,9521.23,81
21343,Nike Bed Frame 122,Nike,Furniture,8504.89,115
21344,Sony T-Shirt 299,Sony,Fashion,7452.8,177
21345,Philips Microwave 170,Philips,Home Appliances,3232.14,45
